index,Equity(1 [XLK]),Equity(2 [XLF]),Equity(3 [XLE]),Equity(4 [XLB]),Equity(5 [XLY]),Equity(6 [XLP]),cash
2010-11-24 00:00:00+00:00,1224.5,0.0,3163.5,1773.5,1830.5,1434.5,1132.15
2010-11-26 00:00:00+00:00,1212.5,0.0,3125.45,1743.45,1815.5,1425.0,1132.15
2010-11-29 00:00:00+00:00,1209.5,0.0,3146.5,1758.45,1811.5,1422.5,1132.15
2010-11-30 00:00:00+00:00,1197.5,0.0,3135.45,1759.45,1807.5,1416.0,1132.15
2010-12-01 00:00:00+00:00,1222.95,0.0,3228.45,1807.5,1845.95,1439.0,1132.15
2010-12-02 00:00:00+00:00,1237.5,0.0,3276.45,1835.0,1870.0,1439.95,1132.15
2010-12-03 00:00:00+00:00,1240.45,0.0,3291.0,1850.45,1870.95,1440.45,1132.15
2010-12-06 00:00:00+00:00,1240.45,0.0,3302.0,1853.5,1872.95,1437.0,1132.15
2010-12-07 00:00:00+00:00,1242.0,0.0,3289.5,1855.95,1874.0,1445.0,1132.15
2010-12-08 00:00:00+00:00,1252.45,0.0,3274.0,1836.5,1869.0,1450.5,1132.15
2010-12-09 00:00:00+00:00,1253.5,0.0,3281.45,1846.5,1871.5,1454.5,1132.15
2010-12-10 00:00:00+00:00,1259.5,0.0,3295.0,1862.5,1878.0,1456.95,1132.15
2010-12-13 00:00:00+00:00,1256.95,0.0,3322.95,1872.5,1869.0,1456.95,1132.15
2010-12-14 00:00:00+00:00,1259.0,0.0,3307.5,1870.95,1868.45,1464.0,1132.15
2010-12-15 00:00:00+00:00,1254.0,0.0,3289.5,1861.0,1862.5,1465.45,1132.15
2010-12-16 00:00:00+00:00,1256.0,0.0,3308.0,1878.5,1876.0,1478.5,1132.15
2010-12-17 00:00:00+00:00,1254.0,0.0,3294.45,1878.0,1868.0,1468.0,1132.15
2010-12-20 00:00:00+00:00,1255.0,0.0,3316.0,1884.0,1879.0,1466.5,1132.15
2010-12-21 00:00:00+00:00,1262.5,0.0,3349.45,1903.0,1887.0,1463.0,1132.15
2010-12-22 00:00:00+00:00,1260.95,0.0,3361.0,1902.0,1889.5,1469.45,1132.15
2010-12-23 00:00:00+00:00,1260.45,0.0,3370.5,1906.95,1881.5,1470.0,1132.15
2010-12-27 00:00:00+00:00,1263.0,0.0,3358.45,1910.0,1876.0,1463.0,1132.15
2010-12-28 00:00:00+00:00,1261.5,0.0,3370.95,1913.95,1871.95,1467.0,1132.15
2010-12-29 00:00:00+00:00,1264.0,0.0,3404.45,1921.95,1878.0,1467.5,1132.15
2010-12-30 00:00:00+00:00,1260.95,0.0,3407.5,1921.95,1874.5,1464.95,1132.15
2010-12-31 00:00:00+00:00,1259.5,0.0,3412.5,1920.5,1870.5,1465.45,1132.15
2011-01-03 00:00:00+00:00,1273.45,814.95,3438.0,1936.0,1892.45,1467.5,333.7
2011-01-04 00:00:00+00:00,1278.5,813.95,3408.45,1922.95,1881.95,1463.5,333.7
2011-01-05 00:00:00+00:00,1285.95,823.45,3422.0,1927.45,1897.5,1464.0,333.7
2011-01-06 00:00:00+00:00,1293.5,818.0,3389.5,1917.45,1886.0,1459.0,333.7
2011-01-07 00:00:00+00:00,1287.5,810.95,3413.95,1915.5,1885.0,1451.5,333.7
2011-01-10 00:00:00+00:00,1288.5,808.95,3400.5,1918.0,1883.45,1452.45,333.7
2011-01-11 00:00:00+00:00,1286.5,811.95,3456.95,1933.45,1883.0,1451.5,333.7
2011-01-12 00:00:00+00:00,1297.95,825.5,3504.45,1952.45,1887.5,1463.5,333.7
2011-01-13 00:00:00+00:00,1297.0,822.95,3494.45,1935.45,1884.45,1466.5,333.7
2011-01-14 00:00:00+00:00,1308.5,835.95,3532.5,1939.95,1895.95,1466.5,333.7
2011-01-18 00:00:00+00:00,1310.0,830.95,3554.45,1950.45,1901.45,1467.5,333.7
2011-01-19 00:00:00+00:00,1300.5,812.5,3511.5,1905.5,1882.5,1464.5,333.7
2011-01-20 00:00:00+00:00,1293.5,816.45,3486.5,1878.5,1886.5,1472.0,333.7
2011-01-21 00:00:00+00:00,1285.95,822.95,3504.95,1874.0,1891.0,1474.5,333.7
2011-01-24 00:00:00+00:00,1304.0,822.0,3518.0,1894.0,1898.5,1477.0,333.7
2011-01-25 00:00:00+00:00,1310.0,820.5,3508.0,1896.5,1899.5,1481.95,333.7
2011-01-26 00:00:00+00:00,1317.5,820.0,3591.95,1936.5,1902.45,1477.95,333.7
2011-01-27 00:00:00+00:00,1322.0,827.0,3570.95,1920.5,1917.45,1463.0,333.7
2011-01-28 00:00:00+00:00,1291.5,812.5,3555.5,1890.5,1854.95,1449.0,333.7
2011-01-31 00:00:00+00:00,1299.5,820.0,3657.5,1921.95,1859.0,1443.95,333.7
2011-02-01 00:00:00+00:00,1321.5,837.0,3716.95,1973.5,1880.95,1454.5,333.7
2011-02-02 00:00:00+00:00,1324.0,830.5,3713.95,1970.0,1875.45,1449.0,333.7
2011-02-03 00:00:00+00:00,1326.0,830.95,3716.0,1978.5,1897.5,1456.45,333.7
2011-02-04 00:00:00+00:00,1334.5,830.5,3706.45,1979.0,1910.45,1464.95,333.7
2011-02-07 00:00:00+00:00,1341.0,842.5,3727.95,1989.5,1920.5,1467.0,333.7
2011-02-08 00:00:00+00:00,1346.5,848.45,3715.45,1995.95,1943.45,1474.0,333.7
2011-02-09 00:00:00+00:00,1343.95,842.5,3668.5,1978.0,1956.5,1476.5,333.7
2011-02-10 00:00:00+00:00,1338.0,842.5,3706.0,1981.5,1959.0,1471.0,333.7
2011-02-11 00:00:00+00:00,1345.0,853.95,3705.5,1992.45,1979.0,1479.0,333.7
2011-02-14 00:00:00+00:00,1347.0,854.5,3786.95,2013.95,1970.95,1472.5,333.7
2011-02-15 00:00:00+00:00,1342.0,853.5,3747.45,1991.0,1973.5,1472.0,333.7
2011-02-16 00:00:00+00:00,1349.5,858.0,3797.45,2017.0,1989.5,1476.0,333.7
2011-02-17 00:00:00+00:00,1352.0,856.95,3834.95,2035.0,1989.95,1485.95,333.7
2011-02-18 00:00:00+00:00,1350.0,859.0,3850.95,2012.5,2000.45,1489.95,333.7
2011-02-22 00:00:00+00:00,1317.0,832.5,3813.45,1947.95,1952.45,1479.5,333.7
2011-02-23 00:00:00+00:00,1301.5,828.95,3891.0,1933.45,1924.0,1476.0,333.7
2011-02-24 00:00:00+00:00,1306.0,827.0,3836.0,1923.5,1935.45,1470.0,333.7
2011-02-25 00:00:00+00:00,1322.5,838.45,3897.0,1952.0,1955.5,1477.45,333.7
2011-02-28 00:00:00+00:00,1327.95,842.5,3927.0,1972.95,1970.5,1485.95,333.7
2011-03-01 00:00:00+00:00,1302.45,824.45,3853.5,1924.5,1933.0,1474.5,333.7
2011-03-02 00:00:00+00:00,1310.45,819.45,3875.5,1931.5,1940.5,1470.5,333.7
2011-03-03 00:00:00+00:00,1331.45,836.45,3941.95,1970.5,1975.0,1485.45,333.7
2011-03-04 00:00:00+00:00,1321.0,825.95,3916.95,1952.45,1960.45,1479.0,333.7
2011-03-07 00:00:00+00:00,1304.0,820.5,3889.5,1919.0,1941.0,1475.0,333.7
2011-03-08 00:00:00+00:00,1314.95,838.45,3857.5,1941.0,1956.5,1488.0,333.7
2011-03-09 00:00:00+00:00,1309.5,838.45,3831.0,1909.45,1961.0,1495.5,333.7
2011-03-10 00:00:00+00:00,1285.0,821.45,3691.5,1868.0,1938.5,1485.45,333.7
2011-03-11 00:00:00+00:00,1289.95,827.0,3755.5,1895.5,1950.45,1486.5,333.7
2011-03-14 00:00:00+00:00,1284.0,819.45,3775.95,1888.5,1926.45,1476.0,333.7
2011-03-15 00:00:00+00:00,1264.95,810.0,3747.45,1888.5,1910.45,1463.0,333.7
2011-03-16 00:00:00+00:00,1234.0,794.95,3687.5,1850.45,1878.0,1442.0,333.7
2011-03-17 00:00:00+00:00,1247.0,804.45,3800.0,1883.45,1886.5,1449.0,333.7
2011-03-18 00:00:00+00:00,1245.0,813.5,3769.45,1886.5,1879.0,1452.45,333.7
2011-03-21 00:00:00+00:00,1266.0,817.5,3884.0,1919.0,1908.0,1470.5,333.7
2011-03-22 00:00:00+00:00,1264.0,813.0,3875.5,1914.5,1893.0,1468.5,333.7
2011-03-23 00:00:00+00:00,1271.0,810.95,3885.45,1942.45,1909.45,1471.0,333.7
2011-03-24 00:00:00+00:00,1291.0,814.95,3899.45,1951.0,1937.5,1484.5,333.7
2011-03-25 00:00:00+00:00,1293.95,817.0,3934.5,1961.5,1941.0,1484.5,333.7
2011-03-28 00:00:00+00:00,1291.0,814.5,3925.0,1952.45,1920.95,1484.0,333.7
2011-03-29 00:00:00+00:00,1300.0,816.0,3972.95,1972.95,1938.5,1491.0,333.7
2011-03-30 00:00:00+00:00,1305.5,822.5,4000.5,1993.45,1959.45,1499.0,333.7
2011-03-31 00:00:00+00:00,1302.95,819.45,3987.5,2001.0,1952.45,1496.0,333.7
2011-04-01 00:00:00+00:00,1300.5,826.5,3999.45,2008.45,1964.95,1503.5,333.7
2011-04-04 00:00:00+00:00,1296.0,825.5,4002.0,2021.5,1969.45,1506.45,333.7
2011-04-05 00:00:00+00:00,1293.95,825.0,4013.95,2045.5,1976.0,1508.0,333.7
2011-04-06 00:00:00+00:00,1303.5,834.5,3972.0,2028.5,1972.5,1514.95,333.7
2011-04-07 00:00:00+00:00,1304.0,830.5,3972.0,2024.5,1964.5,1517.0,333.7
2011-04-08 00:00:00+00:00,1296.5,822.95,3986.0,2010.0,1953.0,1512.5,333.7
2011-04-11 00:00:00+00:00,1294.45,822.95,3907.5,1987.5,1953.5,1520.5,333.7
2011-04-12 00:00:00+00:00,1284.0,820.0,3786.5,1960.45,1951.0,1525.5,333.7
2011-04-13 00:00:00+00:00,1292.0,813.95,3802.0,1949.0,1957.5,1526.5,333.7
2011-04-14 00:00:00+00:00,1289.5,806.45,3827.95,1954.95,1953.0,1535.45,333.7
2011-04-15 00:00:00+00:00,1287.0,806.95,3859.5,1968.0,1962.5,1542.0,333.7
2011-04-18 00:00:00+00:00,1275.5,795.95,3802.0,1940.5,1945.0,1533.5,333.7
2011-04-19 00:00:00+00:00,1279.0,798.5,3840.45,1975.0,1949.5,1536.5,333.7
2011-04-20 00:00:00+00:00,1306.0,800.5,3931.0,2001.0,1984.45,1544.45,333.7
2011-04-21 00:00:00+00:00,1317.5,805.0,3949.0,2022.5,1995.5,1545.0,333.7
2011-04-25 00:00:00+00:00,1318.5,803.95,3928.5,2006.95,1993.45,1541.0,333.7
2011-04-26 00:00:00+00:00,1329.5,808.95,3967.45,2029.5,1996.95,1551.5,333.7
2011-04-27 00:00:00+00:00,1337.5,813.95,3965.45,2036.0,2020.95,1561.5,333.7
2011-04-28 00:00:00+00:00,1338.0,820.5,3965.0,2035.45,2029.0,1571.5,333.7
2011-04-29 00:00:00+00:00,1337.0,818.95,4024.0,2043.45,2027.45,1576.0,333.7
2011-05-02 00:00:00+00:00,1331.95,815.45,3970.5,2029.0,2034.45,1577.95,333.7
2011-05-03 00:00:00+00:00,1332.5,818.95,3870.95,2010.45,2022.95,1581.95,333.7
2011-05-04 00:00:00+00:00,1328.5,811.95,3802.5,1975.0,2018.45,1580.0,333.7
2011-05-05 00:00:00+00:00,1321.5,801.45,3723.5,1951.45,2012.95,1568.0,333.7
2011-05-06 00:00:00+00:00,1324.0,805.5,3740.0,1967.45,2014.5,1572.0,333.7
2011-05-09 00:00:00+00:00,1329.5,803.5,3805.5,1995.95,2017.0,1577.45,333.7
2011-05-10 00:00:00+00:00,1341.5,810.95,3823.5,2012.95,2043.0,1587.0,333.7
2011-05-11 00:00:00+00:00,1329.5,800.0,3713.0,1959.45,2023.5,1584.0,333.7
2011-05-12 00:00:00+00:00,1339.5,800.0,3707.5,1957.5,2043.45,1607.5,333.7
2011-05-13 00:00:00+00:00,1322.95,788.5,3689.5,1932.5,2028.0,1605.5,333.7
2011-05-16 00:00:00+00:00,1304.0,787.5,3661.5,1925.45,2001.0,1605.95,333.7
2011-05-17 00:00:00+00:00,1304.0,793.45,3661.5,1903.0,2003.0,1609.45,333.7
2011-05-18 00:00:00+00:00,1313.5,797.0,3735.45,1945.5,2026.45,1612.0,333.7
2011-05-19 00:00:00+00:00,1316.0,797.0,3736.0,1945.0,2033.0,1620.95,333.7
2011-05-20 00:00:00+00:00,1308.5,785.95,3731.45,1925.45,2013.5,1616.0,333.7
2011-05-23 00:00:00+00:00,1289.95,774.95,3673.5,1905.5,1994.45,1604.95,333.7
2011-05-24 00:00:00+00:00,1285.95,773.95,3725.5,1914.95,1984.45,1603.5,333.7
2011-05-25 00:00:00+00:00,1289.95,774.45,3788.45,1942.0,1985.0,1593.0,333.7
2011-05-26 00:00:00+00:00,1298.45,778.5,3807.5,1946.5,2003.0,1595.5,333.7
2011-05-27 00:00:00+00:00,1305.0,783.95,3816.95,1967.45,2008.0,1602.0,333.7
2011-05-31 00:00:00+00:00,1322.95,791.95,3855.5,1987.5,2021.95,1615.5,333.7
2011-06-01 00:00:00+00:00,1295.5,765.45,3763.45,1925.45,1976.0,1599.0,333.7
2011-06-02 00:00:00+00:00,1296.5,766.0,3761.95,1928.5,1971.5,1580.5,333.7
2011-06-03 00:00:00+00:00,1277.0,760.95,3763.0,1904.0,1945.95,1565.45,333.7
2011-06-06 00:00:00+00:00,1267.5,746.45,3677.95,1885.0,1925.45,1557.5,333.7
2011-06-07 00:00:00+00:00,1263.5,744.95,3677.95,1892.0,1927.45,1554.0,333.7
2011-06-08 00:00:00+00:00,1255.0,737.95,3688.95,1872.5,1912.5,1555.0,333.7
2011-06-09 00:00:00+00:00,1256.0,746.45,3738.95,1903.5,1928.5,1563.5,333.7
2011-06-10 00:00:00+00:00,1238.5,741.5,3666.5,1879.5,1893.0,1545.5,333.7
2011-06-13 00:00:00+00:00,1239.5,749.0,3608.45,1868.45,1890.5,1552.45,333.7
2011-06-14 00:00:00+00:00,1255.0,752.95,3685.45,1904.5,1924.0,1568.95,333.7
2011-06-15 00:00:00+00:00,1231.45,736.5,3600.95,1860.45,1894.45,1545.5,333.7
2011-06-16 00:00:00+00:00,1228.5,740.45,3606.45,1842.45,1889.95,1558.0,333.7
2011-06-17 00:00:00+00:00,1222.5,744.5,3584.0,1831.95,1897.5,1556.95,333.7
2011-06-20 00:00:00+00:00,1227.0,743.95,3593.95,1847.5,1912.95,1568.5,333.7
2011-06-21 00:00:00+00:00,1249.0,754.45,3665.45,1895.0,1952.0,1567.0,333.7
2011-06-22 00:00:00+00:00,1239.95,749.95,3654.95,1887.0,1937.0,1556.95,333.7
2011-06-23 00:00:00+00:00,1248.45,742.45,3615.0,1885.45,1944.0,1543.0,333.7
2011-06-24 00:00:00+00:00,1227.0,737.95,3546.5,1873.5,1925.0,1530.5,333.7
2011-06-27 00:00:00+00:00,1243.5,745.45,3565.45,1877.45,1948.5,1537.5,333.7
2011-06-28 00:00:00+00:00,1259.0,749.0,3669.45,1913.95,1985.45,1540.45,333.7
2011-06-29 00:00:00+00:00,1268.95,764.5,3712.5,1944.45,1994.45,1549.5,333.7
2011-06-30 00:00:00+00:00,1285.0,767.5,3767.45,1968.45,2010.45,1561.5,333.7
2011-07-01 00:00:00+00:00,1306.0,0.0,3802.95,1986.5,2051.0,1573.45,1100.2
2011-07-05 00:00:00+00:00,1308.0,0.0,3826.45,1988.95,2060.0,1572.95,1100.2
2011-07-06 00:00:00+00:00,1314.0,0.0,3819.45,1996.95,2052.45,1581.45,1100.2
2011-07-07 00:00:00+00:00,1330.0,0.0,3877.0,2027.0,2080.95,1592.5,1100.2
2011-07-08 00:00:00+00:00,1323.45,0.0,3844.45,2011.5,2068.45,1587.0,1100.2
2011-07-11 00:00:00+00:00,1301.5,0.0,3753.5,1970.95,2028.5,1575.5,1100.2
2011-07-12 00:00:00+00:00,1289.95,0.0,3739.5,1962.95,2018.45,1570.5,1100.2
2011-07-13 00:00:00+00:00,1293.0,0.0,3767.45,1979.95,2029.0,1570.5,1100.2
2011-07-14 00:00:00+00:00,1281.95,0.0,3742.45,1961.0,2013.5,1563.5,1100.2
2011-07-15 00:00:00+00:00,1296.0,0.0,3843.0,1978.5,2014.5,1568.0,1100.2
2011-07-18 00:00:00+00:00,1291.5,0.0,3829.95,1954.95,1995.0,1558.0,1100.2
2011-07-19 00:00:00+00:00,1322.5,0.0,3900.0,1984.45,2033.45,1579.5,1100.2
2011-07-20 00:00:00+00:00,1318.5,0.0,3890.0,1983.0,2022.95,1577.0,1100.2
2011-07-21 00:00:00+00:00,1324.5,0.0,3966.5,2006.95,2046.5,1589.95,1100.2
2011-07-22 00:00:00+00:00,1335.95,0.0,3986.5,1997.5,2054.5,1587.0,1100.2
2011-07-25 00:00:00+00:00,1332.5,0.0,3970.5,1992.45,2041.0,1572.5,1100.2
2011-07-26 00:00:00+00:00,1338.5,0.0,3951.45,1970.95,2037.5,1568.5,1100.2
2011-07-27 00:00:00+00:00,1302.95,0.0,3877.0,1926.0,2002.0,1551.5,1100.2
2011-07-28 00:00:00+00:00,1301.0,0.0,3861.0,1921.95,1992.0,1551.5,1100.2
2011-07-29 00:00:00+00:00,1290.45,0.0,3822.45,1900.45,1982.5,1541.5,1100.2
2011-08-01 00:00:00+00:00,1289.5,0.0,3816.95,0.0,1971.95,1535.95,2999.65
2011-08-02 00:00:00+00:00,1262.5,0.0,3710.45,0.0,1897.5,1516.0,2999.65
2011-08-03 00:00:00+00:00,1275.5,0.0,3689.5,0.0,1911.5,1522.0,2999.65
2011-08-04 00:00:00+00:00,1224.0,0.0,3436.5,0.0,1818.45,1474.5,2999.65
2011-08-05 00:00:00+00:00,1216.5,0.0,3403.5,0.0,1817.0,1495.5,2999.65
2011-08-08 00:00:00+00:00,1147.95,0.0,3113.95,0.0,1703.0,1439.0,2999.65
2011-08-09 00:00:00+00:00,1200.5,0.0,3272.45,0.0,1781.95,1474.0,2999.65
2011-08-10 00:00:00+00:00,1153.5,0.0,3159.45,0.0,1705.95,1417.5,2999.65
2011-08-11 00:00:00+00:00,1197.5,0.0,3323.5,0.0,1781.5,1459.5,2999.65
2011-08-12 00:00:00+00:00,1206.0,0.0,3347.95,0.0,1803.5,1477.0,2999.65
2011-08-15 00:00:00+00:00,1227.45,0.0,3461.0,0.0,1829.95,1497.95,2999.65
2011-08-16 00:00:00+00:00,1218.5,0.0,3403.5,0.0,1820.0,1501.5,2999.65
2011-08-17 00:00:00+00:00,1213.0,0.0,3416.95,0.0,1817.45,1511.5,2999.65
2011-08-18 00:00:00+00:00,1154.0,0.0,3218.95,0.0,1727.45,1484.5,2999.65
2011-08-19 00:00:00+00:00,1126.0,0.0,3162.0,0.0,1702.45,1477.45,2999.65
2011-08-22 00:00:00+00:00,1131.95,0.0,3136.5,0.0,1707.5,1481.95,2999.65
2011-08-23 00:00:00+00:00,1173.45,0.0,3277.95,0.0,1773.5,1512.5,2999.65
2011-08-24 00:00:00+00:00,1184.0,0.0,3297.45,0.0,1804.95,1518.95,2999.65
2011-08-25 00:00:00+00:00,1167.0,0.0,3227.95,0.0,1769.0,1496.0,2999.65
2011-08-26 00:00:00+00:00,1189.95,0.0,3290.45,0.0,1805.95,1508.5,2999.65
2011-08-29 00:00:00+00:00,1220.0,0.0,3386.5,0.0,1858.45,1535.45,2999.65
2011-08-30 00:00:00+00:00,1225.0,0.0,3406.45,0.0,1867.0,1539.5,2999.65
2011-08-31 00:00:00+00:00,1222.0,0.0,3431.95,0.0,1878.5,1544.45,2999.65
2011-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1539.0,9529.1
2011-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1517.0,9529.1
2011-09-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1510.95,9529.1
2011-09-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1538.0,9529.1
2011-09-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1534.0,9529.1
