,amount,commission,dt,order_id,price,sid,symbol,txn_dollars
2012-07-03 17:00:00+00:00,50,,2012-07-03 17:00:00+00:00,5fb29ccd8ad744f0b915bdf26ac3a47f,35.6102572257,Equity(4 [XLB]),Equity(4 [XLB]),-1780.51286128
2012-08-02 20:00:00+00:00,50,,2012-08-02 20:00:00+00:00,58e301cf1bd4457cbebb8e6794eef0b3,68.8200721612,Equity(3 [XLE]),Equity(3 [XLE]),-3441.00360806
2012-08-02 20:00:00+00:00,-50,,2012-08-02 20:00:00+00:00,6b7c63d4079d4591817fadc6b91391a7,34.4389308211,Equity(4 [XLB]),Equity(4 [XLB]),1721.94654106
2012-10-02 20:00:00+00:00,50,,2012-10-02 20:00:00+00:00,9c5295817a8e4529b8bb741adcfcb4f2,36.7203062488,Equity(4 [XLB]),Equity(4 [XLB]),-1836.01531244
2012-12-04 21:00:00+00:00,-50,,2012-12-04 21:00:00+00:00,f3e483ad9f7340b892382385569d9041,29.0399361236,Equity(1 [XLK]),Equity(1 [XLK]),1451.99680618
2013-01-03 21:00:00+00:00,50,,2013-01-03 21:00:00+00:00,2fb288ed786f40339ee9bec2a2ed6e69,29.6200772767,Equity(1 [XLK]),Equity(1 [XLK]),-1481.00386383
2014-02-04 21:00:00+00:00,-50,,2014-02-04 21:00:00+00:00,9f15d7add812434cb6f0afd2c825695e,82.729950003,Equity(3 [XLE]),Equity(3 [XLE]),4136.49750015
2014-02-04 21:00:00+00:00,-50,,2014-02-04 21:00:00+00:00,9b179e5b7cd441f89f6a2f0b12753d02,40.0899267091,Equity(6 [XLP]),Equity(6 [XLP]),2004.49633546
2014-03-04 21:00:00+00:00,50,,2014-03-04 21:00:00+00:00,efbbc601d52c4d3980f6ae930e6b6f1e,88.0401987277,Equity(3 [XLE]),Equity(3 [XLE]),-4402.00993638
2014-03-04 21:00:00+00:00,50,,2014-03-04 21:00:00+00:00,636b07f7d5644d55b703bc048448a833,42.6892016462,Equity(6 [XLP]),Equity(6 [XLP]),-2134.46008231
2014-10-02 20:00:00+00:00,-50,,2014-10-02 20:00:00+00:00,fe51037101194ac0b9d9f0f694705486,88.3089741815,Equity(3 [XLE]),Equity(3 [XLE]),4415.44870908
2015-01-05 21:00:00+00:00,-50,,2015-01-05 21:00:00+00:00,8dff58500b86496eadc69bcda7f57c89,47.4095991965,Equity(4 [XLB]),Equity(4 [XLB]),2370.47995982
2015-03-03 21:00:00+00:00,50,,2015-03-03 21:00:00+00:00,5a8ad2c7ff0b4a30af83ed37dabbf7bf,51.5502522514,Equity(4 [XLB]),Equity(4 [XLB]),-2577.51261257
2015-04-02 20:00:00+00:00,-50,,2015-04-02 20:00:00+00:00,8d088fcaa9044b45af425d53d950e636,48.9679933289,Equity(4 [XLB]),Equity(4 [XLB]),2448.39966644
2015-05-04 20:00:00+00:00,50,,2015-05-04 20:00:00+00:00,0e6bad921f204c188f4eea6925c605d3,51.1107419074,Equity(4 [XLB]),Equity(4 [XLB]),-2555.53709537
2015-07-02 20:00:00+00:00,-50,,2015-07-02 20:00:00+00:00,d931e64724bb4e76a0cc0f9c757d4eec,48.5085406178,Equity(4 [XLB]),Equity(4 [XLB]),2425.42703089
2015-07-02 20:00:00+00:00,-50,,2015-07-02 20:00:00+00:00,39ed01ccaee740b6aebae6fb859d9985,48.1687511209,Equity(6 [XLP]),Equity(6 [XLP]),2408.43755604
2015-08-04 20:00:00+00:00,50,,2015-08-04 20:00:00+00:00,16ac9bc779f24327af6ee32ecefcf4be,50.3803969343,Equity(6 [XLP]),Equity(6 [XLP]),-2519.01984672
2015-09-02 20:00:00+00:00,-50,,2015-09-02 20:00:00+00:00,99b6506e1bfb49b9bb1617eb72aa79ac,39.8799380396,Equity(1 [XLK]),Equity(1 [XLK]),1993.99690198
2015-09-02 20:00:00+00:00,-50,,2015-09-02 20:00:00+00:00,ccc617602e0e4070a12fd3cb7fdeea60,22.9789979184,Equity(2 [XLF]),Equity(2 [XLF]),1148.94989592
2015-09-02 20:00:00+00:00,-50,,2015-09-02 20:00:00+00:00,791a316f7d0d42d1a89b0d76190bca0d,74.6196848692,Equity(5 [XLY]),Equity(5 [XLY]),3730.98424346
2015-09-02 20:00:00+00:00,-50,,2015-09-02 20:00:00+00:00,770d234c8a8c42c69c3c2158adb06ddc,46.9698735622,Equity(6 [XLP]),Equity(6 [XLP]),2348.49367811
2015-11-03 21:00:00+00:00,50,,2015-11-03 21:00:00+00:00,df5054564db24656806693578b77c45d,44.2702338831,Equity(1 [XLK]),Equity(1 [XLK]),-2213.51169416
2015-11-03 21:00:00+00:00,50,,2015-11-03 21:00:00+00:00,d7cf18e7047244539c303a83630d2caa,24.4490033873,Equity(2 [XLF]),Equity(2 [XLF]),-1222.45016936
2015-11-03 21:00:00+00:00,50,,2015-11-03 21:00:00+00:00,7419bef18c5a4d4a8e993a8625811fbc,81.6503848359,Equity(5 [XLY]),Equity(5 [XLY]),-4082.51924179
2015-11-03 21:00:00+00:00,50,,2015-11-03 21:00:00+00:00,48ae36957c3b48d2b830eea595dcf66f,49.9390805196,Equity(6 [XLP]),Equity(6 [XLP]),-2496.95402598
2016-01-05 21:00:00+00:00,-50,,2016-01-05 21:00:00+00:00,9111c18f9d5c4d69ad1a71c0b4faa763,23.4589978391,Equity(2 [XLF]),Equity(2 [XLF]),1172.94989195
2016-01-05 21:00:00+00:00,-50,,2016-01-05 21:00:00+00:00,fa902e08b591405290faf385dfff9561,76.7196520053,Equity(5 [XLY]),Equity(5 [XLY]),3835.98260026
2016-02-02 21:00:00+00:00,-50,,2016-02-02 21:00:00+00:00,73eca9e2face4a86b53f37805c75492a,40.6499477856,Equity(1 [XLK]),Equity(1 [XLK]),2032.49738928
